beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"Wrench NEIPA","Industrial Arts Brewing","IPA - New England / Hazy",7.1,0,,,,,,,,4.25,"2020-12-13 22:07:22",https://api.untappd.com/c/974906331,https://api.untappd.com/beer/2234085,https://api.untappd.com/brewery/285703,"United States",Beacon,NY,,,Can,974906331,2234085,285703,,4.11,4.11,,0,0
"Peace In the Valley Rustic Lager","SingleCut Beersmiths","Lager - Pale",4.7,10,,,,,,,,3.75,"2020-12-13 22:07:43",https://api.untappd.com/c/974906417,https://api.untappd.com/beer/4067613,https://api.untappd.com/brewery/16555,"United States",Astoria,NY,,,Can,974906417,4067613,16555,,3.83,3.8,,0,0
"Perpetually Green","Other Half Brewing Co.","IPA - Imperial / Double New England / Hazy",7.5,0,,,,,,,,3.5,"2020-12-13 22:09:39",https://api.untappd.com/c/974906893,https://api.untappd.com/beer/2685951,https://api.untappd.com/brewery/94785,"United States",Brooklyn,NY,,,Can,974906893,2685951,94785,,4.15,4.13,,0,0
"Similar Interests","Civil Society Brewing","IPA - New England / Hazy",7,0,,,,,,,,4,"2020-12-13 22:10:17",https://api.untappd.com/c/974907030,https://api.untappd.com/beer/2668199,https://api.untappd.com/brewery/186509,"United States",Jupiter,FL,,,Can,974907030,2668199,186509,,4.08,4.05,,0,0
"Stateside Saison (Remastered; 2017)","Stillwater Artisanal","Farmhouse Ale - Saison",6.8,0,,,,,,,,4.25,"2020-12-15 13:57:36",https://api.untappd.com/c/975174217,https://api.untappd.com/beer/1971576,https://api.untappd.com/brewery/1203,"United States","Grand Mound",WA,,,Can,975174217,1971576,1203,,3.67,3.67,,0,0
"Ruby Rain","Fifth Hammer Brewing Co.","Wheat Beer - Witbier / Blanche",5,0,,,,,,,,3.75,"2020-12-15 13:57:54",https://api.untappd.com/c/975174318,https://api.untappd.com/beer/3960848,https://api.untappd.com/brewery/362426,"United States","Long Island City",NY,,,Can,975174318,3960848,362426,,3.93,3.79,,0,0
"Coffee Bender","Surly Brewing Company","Brown Ale - American",5.1,0,,,,,,,,4,"2020-12-15 13:58:10",https://api.untappd.com/c/975174386,https://api.untappd.com/beer/8681,https://api.untappd.com/brewery/2609,"United States",Minneapolis,MN,,,Can,975174386,8681,2609,,3.91,3.91,,0,0
"Gingerbread Stout","Hardywood Park Craft Brewery","Stout - Imperial / Double Pastry",9.2,55,,,,,,,,4,"2020-12-16 08:39:42",https://api.untappd.com/c/975358605,https://api.untappd.com/beer/104207,https://api.untappd.com/brewery/16167,"United States",Richmond,VA,,,Can,975358605,104207,16167,,4.06,4.06,,0,0
"Cognitive Frequency","Alewife Brewing","IPA - American",7,82,,,,,,,,4,"2020-12-16 08:39:51",https://api.untappd.com/c/975358609,https://api.untappd.com/beer/3978500,https://api.untappd.com/brewery/81154,"United States",Sunnyside,NY,,,Can,975358609,3978500,81154,,3.79,3.73,,0,0
"Citra + El Dorado 15 Plato","Upstate Brewing Company","IPA - New England / Hazy",6.1,25,,,,,,,,3.5,"2020-12-18 20:17:48",https://api.untappd.com/c/976350650,https://api.untappd.com/beer/2335549,https://api.untappd.com/brewery/28134,"United States",Elmira,NY,,,Can,976350650,2335549,28134,,4.16,3.88,,0,0
"India Pale Ale","Kirkland Signature","IPA - American",6.9,77,,,,,,,,1.75,"2020-12-18 20:19:10",https://api.untappd.com/c/976351665,https://api.untappd.com/beer/43383,https://api.untappd.com/brewery/10375,"United States","San Jose",CA,,,Bottle,976351665,43383,10375,,3.1,3.1,,0,0
"Butterfly Door","Grimm Artisanal Ales","IPA - Imperial / Double",8,0,,,,,,,,4,"2020-12-18 20:19:28",https://api.untappd.com/c/976351843,https://api.untappd.com/beer/3041707,https://api.untappd.com/brewery/72844,"United States",Brooklyn,NY,,,Can,976351843,3041707,72844,,4.21,4.2,,0,0
"Talking Backwards","Finback Brewery","Sour - Fruited",6,0,,,,,,,,3.25,"2020-12-18 20:19:46",https://api.untappd.com/c/976352087,https://api.untappd.com/beer/3949735,https://api.untappd.com/brewery/52099,"United States",Queens,NY,,,Can,976352087,3949735,52099,,3.99,3.91,,0,0
"Black IPA","Kraemer & Kin","IPA - Black / Cascadian Dark Ale",7,0,,,,,,,,4,"2020-12-18 20:20:35",https://api.untappd.com/c/976352689,https://api.untappd.com/beer/3712221,https://api.untappd.com/brewery/459218,"United States",Alburgh,VT,,,Can,976352689,3712221,459218,https://untappd.s3.amazonaws.com/photos/2020_12_19/79636dd6eccb2243fa0d0ac94b36dc13_raw.jpg,3.91,3.83,,0,0
"Trader Joe's Vintage Spiced Ale (2020)",Unibroue,"Dark Ale",9,0,,,,,,,,4,"2020-12-18 20:21:14",https://api.untappd.com/c/976353152,https://api.untappd.com/beer/4040486,https://api.untappd.com/brewery/1307,Canada,Chambly,QC,,,Bottle,976353152,4040486,1307,,3.78,3.77,,0,0
"Fiddlehead IPA","Fiddlehead Brewing Company","IPA - American",6.2,53,,,,,,,,3.75,"2020-12-18 21:00:27",https://api.untappd.com/c/976378652,https://api.untappd.com/beer/96969,https://api.untappd.com/brewery/18518,"United States",Shelburne,VT,,,Can,976378652,96969,18518,,3.91,3.91,,0,0
"Electric Yuzu","Sparkling Stillwater","Hard Seltzer",5,0,,,,,,,,4.25,"2020-12-20 23:23:14",https://api.untappd.com/c/977538354,https://api.untappd.com/beer/3843060,https://api.untappd.com/brewery/468881,"United States",,,,,Can,977538354,3843060,468881,,3.49,3.56,,0,0
"Greenhouse Pils - American Oak Foudre Edition","Evil Twin Brewing NYC","Pilsner - Other",5,0,,,,,,,,4,"2020-12-20 23:23:59",https://api.untappd.com/c/977538469,https://api.untappd.com/beer/3649353,https://api.untappd.com/brewery/420055,"United States",Ridgewood,NY,,,Can,977538469,3649353,420055,,3.82,3.77,,0,0
"Ain't Nothing Nice","Other Half Brewing Co.","IPA - New England / Hazy",6.2,0,,,,,,,,3.75,"2020-12-20 23:24:17",https://api.untappd.com/c/977538519,https://api.untappd.com/beer/2164804,https://api.untappd.com/brewery/94785,"United States",Brooklyn,NY,,,Can,977538519,2164804,94785,,4.15,4.14,,0,0
"Super Spruce","Grimm Artisanal Ales","Sour - Traditional Gose",4.7,0,,,,,,,,4.5,"2020-12-21 16:35:53",https://api.untappd.com/c/977680846,https://api.untappd.com/beer/1387453,https://api.untappd.com/brewery/72844,"United States",Brooklyn,NY,"spruce,sour,piney,light bodied",,Draft,977680846,1387453,72844,,4.01,4,,0,0
"Mad Elf","Tröegs Independent Brewing","Belgian Strong Dark Ale",11,15,,,,,,,,4.5,"2020-12-21 16:36:24",https://api.untappd.com/c/977681042,https://api.untappd.com/beer/17568,https://api.untappd.com/brewery/2583,"United States",Hershey,PA,,,Growler,977681042,17568,2583,,3.83,3.83,,0,0
"Alpha Klaus","3 Floyds Brewing","Porter - American",6,38,,,,,,,,4.25,"2020-12-21 23:08:28",https://api.untappd.com/c/977809370,https://api.untappd.com/beer/5411,https://api.untappd.com/brewery/2470,"United States",Munster,IN,"dark,coffee",,Draft,977809370,5411,2470,,3.82,3.82,,0,0
"Runway Turtles","Fifth Hammer Brewing Co.","IPA - Imperial / Double",8.5,0,,,,,,,,3.5,"2020-12-22 22:09:08",https://api.untappd.com/c/978132780,https://api.untappd.com/beer/4041978,https://api.untappd.com/brewery/362426,"United States","Long Island City",NY,,,Can,978132780,4041978,362426,,4.12,4.03,,0,0
"Midnight Sauce","Fifth Hammer Brewing Co.","Belgian Strong Dark Ale",9,0,,,,,,,,4,"2020-12-22 22:09:19",https://api.untappd.com/c/978132840,https://api.untappd.com/beer/4061346,https://api.untappd.com/brewery/362426,"United States","Long Island City",NY,,,Can,978132840,4061346,362426,,3.89,3.79,,0,0
Empyrean,Omnipollo,"IPA - Imperial / Double",8.5,30,,,,,,,,4.5,"2020-12-28 08:26:27",https://api.untappd.com/c/980943440,https://api.untappd.com/beer/4092413,https://api.untappd.com/brewery/29486,Sweden,Sundbyberg,"Stockholms län",,,Can,980943440,4092413,29486,,4.03,4.01,,0,0
"Abundant Growth","Finback Brewery","Sour - Other",9.2,0,,,,,,,,3.5,"2020-12-28 08:26:51",https://api.untappd.com/c/980943468,https://api.untappd.com/beer/3937697,https://api.untappd.com/brewery/52099,"United States",Queens,NY,,,Bottle,980943468,3937697,52099,,3.91,3.86,,0,0
"Oh Snap!","LIC Beer Project","IPA - Imperial / Double",8.5,0,,,,,,,,4,"2020-12-28 12:16:55",https://api.untappd.com/c/980980221,https://api.untappd.com/beer/3863310,https://api.untappd.com/brewery/201804,"United States","Long Island City",NY,citrus,,Can,980980221,3863310,201804,,4.02,3.81,,0,0
"Boss Tweed","Old Nation Brewing Co.","IPA - Imperial / Double New England / Hazy",9.3,68,,,,,,,,3.75,"2020-12-28 22:55:54",https://api.untappd.com/c/981233272,https://api.untappd.com/beer/2065903,https://api.untappd.com/brewery/208038,"United States",Williamston,MI,,,Can,981233272,2065903,208038,,4.27,4.27,,0,0
"Helles Other People","Tired Hands Brewing Company","Lager - Helles",4.8,0,,,,,,,,3.75,"2020-12-28 22:56:13",https://api.untappd.com/c/981233321,https://api.untappd.com/beer/1470279,https://api.untappd.com/brewery/6226,"United States",Ardmore,PA,,,Can,981233321,1470279,6226,,3.72,3.72,,0,0
Roasted,"Upstate Brewing Company","Brown Ale - Other",6.3,14,,,,,,,,2.5,"2020-12-29 22:13:19",https://api.untappd.com/c/981583116,https://api.untappd.com/beer/3071626,https://api.untappd.com/brewery/28134,"United States",Elmira,NY,,,Can,981583116,3071626,28134,,3.9,3.86,,0,0
"Septem Annorum","Big aLICe Brewing Co.","IPA - American",6.15,0,,,,,,,,3.5,"2020-12-29 22:13:34",https://api.untappd.com/c/981583175,https://api.untappd.com/beer/3861401,https://api.untappd.com/brewery/49805,"United States","Long Island City",NY,,,Can,981583175,3861401,49805,,3.85,3.74,,0,0
"Dream Eater","Burlington Beer Company","Stout - Imperial / Double Pastry",8,0,,,,,,,,4,"2020-12-29 22:13:58",https://api.untappd.com/c/981583275,https://api.untappd.com/beer/2888430,https://api.untappd.com/brewery/39375,"United States",Burlington,VT,,,Can,981583275,2888430,39375,,4.02,4.01,,0,0
Olympia,"Pabst Brewing Company","Lager - American",4.73,10,,,,,,,,3,"2020-12-31 13:07:43",https://api.untappd.com/c/982183623,https://api.untappd.com/beer/13298,https://api.untappd.com/brewery/963,"United States","San Antonio",TX,,,Can,982183623,13298,963,,2.74,2.76,,0,0
"Snakes & Vultures","KCBC - Kings County Brewers Collective","IPA - New England / Hazy",7.2,0,,,,,,,,4.25,"2020-12-31 22:33:16",https://api.untappd.com/c/982773737,https://api.untappd.com/beer/4120967,https://api.untappd.com/brewery/167520,"United States",Brooklyn,NY,,,Can,982773737,4120967,167520,,3.96,3.88,,0,0
"DOUBLE TAKE","TALEA Beer Co.","IPA - Imperial / Double",8,0,,,,,,,,4,"2020-12-31 22:33:29",https://api.untappd.com/c/982773884,https://api.untappd.com/beer/4091763,https://api.untappd.com/brewery/428134,"United States","Kings County",NY,,,Can,982773884,4091763,428134,,3.87,3.81,,0,0
"Winter Coat","Moustache Brewing Co.","Winter Warmer",7,0,,"Astoria Bier & Cheese",Astoria,NY,"United States",40.7606,-73.9225,4.25,"2021-01-01 15:46:34",https://api.untappd.com/c/983025304,https://api.untappd.com/beer/1347187,https://api.untappd.com/brewery/29064,"United States",Riverhead,NY,"warm,clove",,Draft,983025304,1347187,29064,,3.83,3.81,,0,0
"Weihenstephaner Original","Bayerische Staatsbrauerei Weihenstephan","Lager - Helles",5.1,21,,,,,,,,3.25,"2021-01-03 10:44:25",https://api.untappd.com/c/983771632,https://api.untappd.com/beer/2716,https://api.untappd.com/brewery/88,Germany,Freising,Bayern,,,Bottle,983771632,2716,88,,3.61,3.61,,0,0
"Heady Topper","The Alchemist","IPA - Imperial / Double",8,100,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2021-01-03 10:44:54",https://api.untappd.com/c/983771740,https://api.untappd.com/beer/4691,https://api.untappd.com/brewery/1244,"United States",Stowe,VT,"smooth,hoppy",,Can,983771740,4691,1244,,4.53,4.53,,0,0
"Barrel Aged Mutually Assured Destruction  (2016)","Thimble Island Brewing Company","Stout - Russian Imperial",11,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2021-01-03 10:45:19",https://api.untappd.com/c/983771818,https://api.untappd.com/beer/1837398,https://api.untappd.com/brewery/37002,"United States",Branford,CT,"boozy,dark",,Bottle,983771818,1837398,37002,,4.11,4.01,,1,0
Latte,"Finback Brewery","Stout - Coffee",7,0,,"Astoria Bier & Cheese",Astoria,NY,"United States",40.7606,-73.9225,4.5,"2021-01-03 10:47:18",https://api.untappd.com/c/983772245,https://api.untappd.com/beer/2829936,https://api.untappd.com/brewery/52099,"United States",Queens,NY,"coffee,coconut,sweet",,Draft,983772245,2829936,52099,,4.07,4.05,,0,0
"WHO ELSE IS EXCITED ABOUT THE VIRTUAL VIEWING OF THE ROCKEFELLER CENTER CHRISTMAS TREE THIS YEAR?","Evil Twin Brewing NYC","IPA - New England / Hazy",6,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-01-04 13:16:39",https://api.untappd.com/c/984054069,https://api.untappd.com/beer/4101858,https://api.untappd.com/brewery/420055,"United States",Ridgewood,NY,"piney,smooth",,Can,984054069,4101858,420055,,4.06,3.88,,0,0
"Behold True Sorrow","Big aLICe Brewing Co.",Schwarzbier,5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-01-04 13:16:57",https://api.untappd.com/c/984054115,https://api.untappd.com/beer/3673084,https://api.untappd.com/brewery/49805,"United States","Long Island City",NY,,,Can,984054115,3673084,49805,,3.86,3.81,,0,0
"Focal Banger","The Alchemist","IPA - American",7,90,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-01-05 12:17:54",https://api.untappd.com/c/984191819,https://api.untappd.com/beer/45458,https://api.untappd.com/brewery/1244,"United States",Stowe,VT,,,Can,984191819,45458,1244,,4.4,4.4,,0,0
"Center of the Sun","Civil Society Brewing","IPA - Imperial / Double",8.4,0,,,,,,,,3.5,"2021-01-05 12:18:21",https://api.untappd.com/c/984191886,https://api.untappd.com/beer/3072415,https://api.untappd.com/brewery/186509,"United States",Jupiter,FL,,,Can,984191886,3072415,186509,,4.15,4.06,,0,0
"Morning Star","Four Quarters Brewing","Stout - Imperial / Double Milk",9,30,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2021-01-07 11:57:27",https://api.untappd.com/c/984536065,https://api.untappd.com/beer/1849033,https://api.untappd.com/brewery/115672,"United States",Winooski,VT,sweet,,Can,984536065,1849033,115672,,4.14,4.12,,0,0
"Wraparound Eyes","Aslin Beer Company","IPA - Imperial / Double",8.3,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2021-01-07 11:57:53",https://api.untappd.com/c/984536125,https://api.untappd.com/beer/4067891,https://api.untappd.com/brewery/170844,"United States",Alexandria,VA,,,Can,984536125,4067891,170844,,3.91,3.88,,0,0
"Second Fiddle","Fiddlehead Brewing Company","IPA - Imperial / Double",8.2,80,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-01-09 14:14:48",https://api.untappd.com/c/985288204,https://api.untappd.com/beer/408264,https://api.untappd.com/brewery/18518,"United States",Shelburne,VT,,,Can,985288204,408264,18518,,4.25,4.25,,0,0
"Endless, Mindless","NS Beer","IPA - Imperial / Double New England / Hazy",8.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-01-09 14:15:11",https://api.untappd.com/c/985288480,https://api.untappd.com/beer/4081623,https://api.untappd.com/brewery/447453,"United States",Brooklyn,NY,,,Can,985288480,4081623,447453,,3.83,3.77,,0,0
"Wild Berry","Hudson North Cider Co","Cider - Dry",5,0,,,,,,,,3.75,"2021-01-10 11:48:04",https://api.untappd.com/c/985742913,https://api.untappd.com/beer/3944520,https://api.untappd.com/brewery/458910,"United States",Newburgh,NY,,,Can,985742913,3944520,458910,,3.75,3.73,,0,0
"North Sky","Allagash Brewing Company","Stout - Belgian",7.5,0,,,,,,,,4,"2021-01-10 11:48:19",https://api.untappd.com/c/985742998,https://api.untappd.com/beer/3925456,https://api.untappd.com/brewery/24,"United States",Portland,ME,roasty,,Can,985742998,3925456,24,,3.76,3.76,,0,0
"MUE: Shake, Cattle + Roll","Bolero Snort Brewery","IPA - Milkshake",7.5,0,,,,,,,,4,"2021-01-10 11:49:04",https://api.untappd.com/c/985743197,https://api.untappd.com/beer/3477395,https://api.untappd.com/brewery/6723,"United States",Carlstadt,NJ,creamy,,Can,985743197,3477395,6723,,4,3.97,,0,0
Pipe,"American Solera","IPA - American",6.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2021-01-11 10:22:46",https://api.untappd.com/c/986000852,https://api.untappd.com/beer/4018200,https://api.untappd.com/brewery/262817,"United States",Tulsa,OK,,,Can,986000852,4018200,262817,,3.76,3.75,,0,0
Raven,"Thimble Island Brewing Company","Sour - Fruited",5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2021-01-12 08:55:09",https://api.untappd.com/c/986133735,https://api.untappd.com/beer/3499151,https://api.untappd.com/brewery/37002,"United States",Branford,CT,"sour,subtle,soft",,Can,986133735,3499151,37002,,3.75,3.73,,1,0
"The Upsidedown","Lamplighter Brewing Co.","Farmhouse Ale - Saison",7.8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-01-12 08:55:40",https://api.untappd.com/c/986133752,https://api.untappd.com/beer/1765333,https://api.untappd.com/brewery/229710,"United States",Cambridge,MA,dark,,Can,986133752,1765333,229710,,3.73,3.72,,0,0
"Sonic Architecture: Wave 9","Fifth Hammer Brewing Co.","IPA - New England / Hazy",7.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2021-01-12 08:56:00",https://api.untappd.com/c/986133762,https://api.untappd.com/beer/4070628,https://api.untappd.com/brewery/362426,"United States","Long Island City",NY,hazy,,Can,986133762,4070628,362426,,4.11,3.93,,0,0
"Citra Drink","Levante Brewing Company","IPA - Session",5.2,32,,,,,,,,3.75,"2021-01-13 08:48:06",https://api.untappd.com/c/986281076,https://api.untappd.com/beer/2542250,https://api.untappd.com/brewery/16738,"United States","West Chester",PA,,,Can,986281076,2542250,16738,,3.91,3.9,,0,0
Hodad,"Fiddlehead Brewing Company","Porter - Other",5.5,30,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-01-13 08:48:47",https://api.untappd.com/c/986281094,https://api.untappd.com/beer/331485,https://api.untappd.com/brewery/18518,"United States",Shelburne,VT,coconut,,Can,986281094,331485,18518,,4.08,4.08,,0,0
"Sailor's Kush","Half Acre Beer Company","IPA - Imperial / Double",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2021-01-13 22:23:22",https://api.untappd.com/c/986429272,https://api.untappd.com/beer/2431106,https://api.untappd.com/brewery/1862,"United States",Chicago,IL,,,Can,986429272,2431106,1862,,4.04,4.03,,0,0
"Don't Headbutt Your Friends","NS Beer","IPA - Imperial / Double New England / Hazy",7.9,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-01-15 09:09:24",https://api.untappd.com/c/986682818,https://api.untappd.com/beer/4026110,https://api.untappd.com/brewery/447453,"United States",Brooklyn,NY,,,Can,986682818,4026110,447453,,3.75,3.73,,0,0
"Middling Earth","KCBC - Kings County Brewers Collective","Bitter - Extra Special / Strong (ESB)",4.8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,2.75,"2021-01-16 08:46:24",https://api.untappd.com/c/987143227,https://api.untappd.com/beer/4081727,https://api.untappd.com/brewery/167520,"United States",Brooklyn,NY,,,Can,987143227,4081727,167520,,3.82,3.8,,0,0
"Never Stand Still","The Bronx Brewery","IPA - Rye",8.5,49,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2021-01-17 08:47:58",https://api.untappd.com/c/987742128,https://api.untappd.com/beer/4110935,https://api.untappd.com/brewery/15784,"United States",Bronx,NY,,,Can,987742128,4110935,15784,,3.71,3.7,,0,0
"HAPPY NEW BEER 2021","Evil Twin Brewing NYC","Stout - Russian Imperial",10,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-01-17 08:48:27",https://api.untappd.com/c/987742187,https://api.untappd.com/beer/4111585,https://api.untappd.com/brewery/420055,"United States",Ridgewood,NY,,,Can,987742187,4111585,420055,,3.92,3.82,,0,0
"Lemon Drop Pils","Focal Point Beer Co","Pilsner - Other",5.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.75,"2021-01-17 08:48:45",https://api.untappd.com/c/987742225,https://api.untappd.com/beer/3176950,https://api.untappd.com/brewery/251150,"United States","Borough of Queens",NY,,,Can,987742225,3176950,251150,,3.61,3.63,,1,0
